	       time	   Inlet_SPL_db       Origin_SPL_db     Top_Wall_SPL_db	 Bottom_Wall_SPL_db	  Outlet_SPL_db
             0.1906   0.000282924953539   -0.00152920136546   -0.00184183572491    0.00705078634825    0.00159424711101
             0.1908   0.000270451588897  -0.000441272419961   -0.00123968557581    0.00719749846493    0.00227713747732
              0.191   0.000208166745565   0.000582154240812  -0.000283137006556    0.00746173178306    0.00299572728506
             0.1912   0.000124744248736    0.00143157520444   0.000794897390904    0.00782004652955    0.00376386509637
             0.1914    4.8180451302e-05    0.00204741961353    0.00176578529007    0.00819883494304    0.00454003285199
             0.1916  -1.44105202343e-06    0.00243181531243    0.00245878793419    0.00849926630069    0.00523343276681
             0.1918  -1.59725740834e-05    0.00264356646726    0.00279266096386    0.00862931599973    0.00572697600151
              0.192   8.56027400099e-07     0.0027762422269    0.00278066323026    0.00853283034569    0.00591065500364
             0.1922   3.70679357583e-05    0.00292478119598    0.00251225999171    0.00820655067747    0.00571555138593
             0.1924   7.80455881233e-05     0.0031504207715    0.00212043427162    0.00769963242553    0.00513845556352
             0.1926   0.000112048679467    0.00345529988222    0.00174559473811    0.00709542566632    0.00424980133163
             0.1928   0.000133829643936    0.00377585560493    0.00150558303301    0.00648065791384    0.00318247407773
              0.193   0.000145364384771    0.00399859147551    0.00147735810026    0.00591115588955    0.00210453270269
             0.1932   0.000153811949471    0.00399467909674    0.00169128749909    0.00538471063835    0.00118334315898
             0.1934   0.000167772942298    0.00366355484445    0.00213525619665     0.0048301606572   0.000550771503946
             0.1936     0.0001933962552    0.00297232875673    0.00276403370033    0.00411758245328   0.000278386801251
             0.1938   0.000231757168418    0.00197856112368    0.00350964784337      0.003088712265   0.000368416952301
              0.194   0.000278312503473    0.00082855296927    0.00429023360441    0.00160091670064   0.000761554442736
             0.1942   0.000324411583451  -0.000269715101212    0.00501689614168  -0.000426213766987    0.00135806391564
             0.1944   0.000360118765384   -0.00109262240495    0.00559958039847   -0.00297403270565    0.00204535007255
             0.1946   0.000377218215217   -0.00145418380778    0.00595327327208   -0.00590833620661    0.00272406005696
             0.1948   0.000371319476321     -0.001252775842    0.00600516505614   -0.00898907581696    0.00332605686535
              0.195   0.000342409697446  -0.000499250328914    0.00570220482808     -0.011905800079    0.00382063820608
             0.1952   0.000293833668942   0.000680734989479    0.00501749798301    -0.0143319174633    0.00420913714218
             0.1954   0.000230294142376    0.00207068781985    0.00395375292944    -0.0159860351141    0.00451135434909
             0.1956   0.000155827793113    0.00340750829604    0.00254265184261    -0.0166865937915      0.004749210069
             0.1958   7.26806099161e-05     0.0044352297338   0.000840333340641    -0.0163873097142    0.00493314364833
              0.196  -1.84211274325e-05     0.0049559005632   -0.00107944078483    -0.0151852515947    0.00505528775818
             0.1962  -0.000116761531601    0.00486688854534   -0.00313205053136    -0.0132996842348    0.00509093131686
             0.1964  -0.000219636216782     0.0041780150102   -0.00522652685085       -0.0110265659    0.00500711396477
             0.1966  -0.000320870327126    0.00300702087622    -0.0072668459836   -0.00867915580904    0.00477515975158
             0.1968  -0.000410667689157    0.00155633880912   -0.00915087075053   -0.00652823608633    0.00438306111343
              0.197   -0.00047705931041    7.6943883541e-05    -0.0107694568664   -0.00475527393745    0.00384396824515
             0.1972  -0.000508569091176   -0.00117400791456    -0.0120089530018   -0.00342852502737     0.0031983565323
             0.1974  -0.000497231495234   -0.00197541040443    -0.0127596156726   -0.00250644285788    0.00250924099717
             0.1976  -0.000440954641568    -0.0021788154011    -0.0129304050286   -0.00186619657273    0.00185154653652
             0.1978  -0.000344449565038   -0.00173471325802    -0.0124678693219   -0.00134921035661    0.00129801376171
              0.198   -0.00021843882004  -0.000704486337862    -0.0113743750505  -0.000811837284894   0.000904621800222
             0.1982  -7.74326880077e-05    0.00074492611638   -0.00971980260024  -0.000168446999073    0.00069845154059
             0.1984   6.31844460341e-05    0.00236474619725   -0.00764161376209    0.00058352897602   0.000670346511626
             0.1986   0.000189843838318    0.00386465522946   -0.00533086507644    0.00136231386177     0.0007738504901
             0.1988   0.000292516204263    0.00496427467817   -0.00300556910631    0.00202398208676   0.000930877792617
              0.199     0.0003651642354    0.00544702047266  -0.000876612650956    0.00240206948894    0.00104351380192
             0.1992   0.000405129479162    0.00520544547651   0.000886029997873    0.00235436038076    0.00101032460967
             0.1994   0.000412027018931    0.00426744894115    0.00217869798398    0.00180502659167   0.000744663476719
             0.1996   0.000386805841061    0.00279575758112    0.00297500113277   0.000771604140845   0.000191835279039
             0.1998   0.000331432389399      0.001058487797     0.0033201130576  -0.000629891975417  -0.000658199647654
                0.2   0.000249288649729  -0.000624745442893    0.00331063664213   -0.00220307681746   -0.00176546145534
             0.2002   0.000146007591293   -0.00195039500295    0.00306597995272   -0.00370834291532   -0.00304367183223
             0.2004   3.02299647841e-05   -0.00269716092184    0.00269903934182   -0.00491042857138   -0.00437308018851
             0.2006  -8.62735745704e-05   -0.00277484179454     0.0022935530476   -0.00562549827886   -0.00562041217275
             0.2008  -0.000189500504063   -0.00224311912411    0.00189305066458   -0.00575716352165   -0.00666215641149
              0.201  -0.000265178604948    -0.0012944556588    0.00150274630717   -0.00531368012521   -0.00740632742487
             0.2012  -0.000301422812289  -0.000204404692009    0.00110212181411   -0.00440308866385   -0.00780788629697
             0.2014  -0.000291384037319   0.000738490297637   0.000663327654338   -0.00320817841819   -0.00787428686825
             0.2016  -0.000235086219261    0.00130504965443   0.000169512762745   -0.00194761433631   -0.00765990646233
             0.2018  -0.000139846772138    0.00138086168715   -0.00037211823929  -0.000832335622059   -0.00725085120211
              0.202  -1.91052597356e-05   0.000990014899339  -0.000925717975953   -2.6828396417e-05   -0.00674404930455
             0.2022   0.000110031119349   0.000281302457834   -0.00143126838026   0.000376910610827   -0.00622595316234
             0.2024   0.000229867259235  -0.000518300495933   -0.00181628408241   0.000368402103745   -0.00575612164566
             0.2026   0.000325060125503   -0.00116886598397   -0.00201132780637   1.06272416845e-05   -0.00535943126641
             0.2028   0.000384787259338   -0.00148245230512   -0.00196544756008  -0.000581318921065   -0.00502810355508
              0.203   0.000403804516011   -0.00136949946576   -0.00165820599012   -0.00126850055673   -0.00473190285837
             0.2032   0.000382394203379  -0.000854562367143   -0.00110618332903   -0.00191623212508   -0.00443261756862
             0.2034   0.000325484946936   -5.8797864324e-05  -0.000363208627731   -0.00241594769009   -0.00409797358942
             0.2036   0.000241360717442   0.000843430725289   0.000485291412449   -0.00269721729562   -0.00371072199749
             0.2038   0.000140335612094    0.00167913055563     0.0013327272103   -0.00272926499471   -0.00327057112002
              0.204   3.35940477233e-05    0.00232515041086    0.00206513604398   -0.00251408471002   -0.00278923892668
             0.2042  -6.78111744497e-05    0.00273607230579    0.00257675615391   -0.00207507227676    -0.0022813057758
             0.2044  -0.000153929524514    0.00294424821981    0.00278566462151   -0.00144560896175   -0.00175494189735
             0.2046  -0.000216946584633     0.0030339204981    0.00264752991161  -0.000661215720651   -0.00120650313973
             0.2048  -0.000252220584357    0.00309960146623    0.00216533055524   0.000242927493803  -0.000621469236352
              0.205  -0.000259082540722    0.00320351354003    0.00139295517793     0.0012295433917   1.82294123314e-05
             0.2052  -0.000241070138568    0.00334652968705   0.000431155194229    0.00225429307497   0.000722942914602
             0.2054  -0.000205330188187    0.00346204150315  -0.000584548178476    0.00326171028293    0.00148422026319
             0.2056  -0.000161141642525    0.00343437424961   -0.00150284267532    0.00418523205498    0.00226831243602
             0.2058  -0.000117810781767    0.00313541027478   -0.00217969830047    0.00495309716005    0.00301738426269
              0.206  -8.24607016925e-05    0.00246747970224   -0.00250149651154    0.00549971042936    0.00365914091025
             0.2062  -5.83653924452e-05    0.00139892739122   -0.00240372578024    0.00577986429327    0.00412280210116
             0.2064  -4.43940152508e-05  -1.86362568337e-05   -0.00188133471924    0.00578171530881    0.00435714823232
             0.2066  -3.58367228068e-05   -0.00165653118323  -0.000988415743638    0.00553417238075    0.00434545569877
             0.2068  -2.64582072466e-05   -0.00333655909577   0.000172840144956    0.00510551843036    0.00411284542739
              0.207  -1.11976241268e-05   -0.00487147745298    0.00147156409005    0.00459237058629    0.00372367185456
             0.2072   1.13557126074e-05   -0.00610641965736    0.00277172458427    0.00410083672129    0.00326941035483
             0.2074   3.76178915464e-05   -0.00694956284738    0.00395455110003    0.00372412866079    0.00285016549303
             0.2076   5.94361020583e-05   -0.00738423762933    0.00493507209841    0.00352219768888    0.00255459978345
             0.2078   6.63925239399e-05   -0.00746079139999    0.00566957782305    0.00350872034448    0.00244329275681
              0.208   4.94451224868e-05   -0.00727274637688    0.00615320859719    0.00364898468194    0.00253928954038
             0.2082   4.81106576742e-06    -0.0069260613722    0.00640939955805    0.00386937821449    0.00282735843934
             0.2084  -6.32443227041e-05   -0.00651133874012     0.0064749024673    0.00407606866633    0.00326100803475
             0.2086  -0.000141855478305   -0.00608656793999    0.00638502793015    0.00417800953396    0.00377439778323
             0.2088  -0.000211771118294   -0.00567356085027    0.00616337474528     0.0041083250204    0.00429545430945
              0.209  -0.000252006294766   -0.00526633807027    0.00581875861627    0.00383874510676    0.00475691519281
             0.2092  -0.000245768655545   -0.00484605512367    0.00534976237216    0.00338385818009     0.0051033762099
             0.2094  -0.000185964823744   -0.00439569928914    0.00475495026767    0.00279485730281    0.00529413589527
             0.2096  -7.85590487176e-05   -0.00390894592309      0.004044995572    0.00214527923275    0.00530306257975
             0.2098   5.74371904078e-05   -0.00339058219994    0.00325228138846    0.00151314482243     0.0051173695282
               0.21   0.000193644375384   -0.00284955725156    0.00243416118745   0.000964408611044     0.0047369185028
             0.2102   0.000298887904833   -0.00228865315174    0.00166784936279   0.000541683246998    0.00417469188157
             0.2104   0.000346986061718   -0.00169600151219    0.00103736584279   0.000260230664592    0.00345785739087
             0.2106   0.000323630106565   -0.00104288877723    0.00061540124577   0.000110897350203    0.00262795292634
             0.2108   0.000230407835284   -0.00028992221506   0.000444713892976   6.77542372668e-05    0.00173855869074
              0.211   8.47850996415e-05   0.000599412311808   0.000524212730335   9.72379353765e-05   0.000849517619796
             0.2112  -8.40052437685e-05    0.00164144560016    0.00080403243221   0.000165787341496   1.80816962099e-05
             0.2114  -0.000242052295832    0.00281642960762    0.00119184396463   0.000244140147033  -0.000711198932801
             0.2116  -0.000358882373426    0.00405918648055    0.00156985916371   0.000308093073523    -0.0013150523862
             0.2118  -0.000414398523007    0.00525997193058      0.001819172033   0.000337003228761   -0.00179567842857
              0.212  -0.000402849689334    0.00627676349119     0.0018459557395    0.00031208091179   -0.00217870897203
             0.2122  -0.000332959514311    0.00695739403435    0.00160318607273   0.000216352453886   -0.00250488965879
             0.2124  -0.000224481288016     0.0071675292473    0.00110228528937   3.71806622083e-05   -0.00281747221181
             0.2126  -0.000102429749643    0.00681899288377   0.000411291344732  -0.000229148712248   -0.00314886818778
             0.2128    9.2260808924e-06    0.00589265742089  -0.000360615111117  -0.000572472988456   -0.00351060894775
              0.213   9.26754495784e-05    0.00445100532611   -0.00108892126602  -0.000965688893901   -0.00388982791462
             0.2132   0.000139016797352    0.00263724846611   -0.00166380297074   -0.00136552575566   -0.00425352200287
             0.2134   0.000148330170576   0.000660186903275   -0.00201684681923   -0.00171801409082   -0.00455935969243
             0.2136    0.00012758353032   -0.00123357464225   -0.00213748863885    -0.0019680069779   -0.00476960373248
             0.2138   8.74281836671e-05   -0.00279616991739     -0.002074597743   -0.00207069949273   -0.00486357137186
              0.214   3.90543468203e-05   -0.00381809827691   -0.00192240440322   -0.00200224369708   -0.00484440251087
             0.2142  -8.01349752069e-06   -0.00416425609198   -0.00179413813609   -0.00176657035524   -0.00473768916266
             0.2144  -4.68424277098e-05    -0.0037997741556     -0.001790185881   -0.00139642817261   -0.00458218435155
             0.2146  -7.29596241665e-05   -0.00280038975073   -0.00196929687127  -0.000948177530455   -0.00441547989501
             0.2148   -8.3750306916e-05   -0.00134455151059   -0.00233079594237  -0.000491563775531   -0.00425931959705
              0.215  -7.80176304457e-05   0.000312337315613   -0.00281298417762   -9.7022881597e-05   -0.00410948306748
             0.2152   -5.6075221103e-05    0.00187780393966   -0.00330860274921   0.000176368845287   -0.00393382370169
             0.2154  -2.03135254062e-05    0.00306980299922   -0.00369356375582   0.000289557758141   -0.00367950297393
             0.2156     2.420659474e-05    0.00366362804465   -0.00386140089411   0.000227196497021   -0.00328755815975
             0.2158   6.97374501565e-05    0.00352982446407   -0.00375413158463  -3.70616693259e-06   -0.00271061374506
              0.216   0.000106853590798    0.00265606537832   -0.00338099143012  -0.000378811233476   -0.00192854295803
             0.2162   0.000126520280853    0.00114876527635   -0.00281964684479  -0.000862958308907  -0.000957511957619
             0.2164   0.000122752439704  -0.000786001106004    -0.0021991853477   -0.00141594821626   0.000150128850633
             0.2166   9.50152535308e-05   -0.00287866909226   -0.00166914307576   -0.00199614211678     0.0013148777773
             0.2168   4.94300223115e-05   -0.00484242742579   -0.00136267427952   -0.00256162094747    0.00244521047104
              0.217  -1.88346395256e-06   -0.00642053126511   -0.00136361163468   -0.00306982829719    0.00345436094244
             0.2172   -4.3440725612e-05   -0.00742561688013   -0.00168613163067   -0.00347732627976    0.00427415921656
             0.2174   -6.0448052528e-05   -0.00776386317797   -0.00227229774265   -0.00374126054534    0.00486262107394
             0.2176  -4.31754586014e-05    -0.0074403083732   -0.00300785479818   -0.00382337094744     0.0052042261227
             0.2178   9.68672012723e-06   -0.00654581857822   -0.00375165757475   -0.00369618594197    0.00530422112304
              0.218   8.98270347908e-05   -0.00523009635946   -0.00437044235614   -0.00334985632593    0.00518003704862
             0.2182   0.000180822945889   -0.00366776843216   -0.00476934405332   -0.00279737512881    0.00485345712965
             0.2184   0.000262108538743   -0.00202541325599   -0.00491001020716   -0.00207599438562    0.00434640040206
             0.2186   0.000314364404299  -0.000436313321234   -0.00481195252329   -0.00124352369734    0.00368143374445
             0.2188   0.000324792625763    0.00101281352934   -0.00453778558637  -0.000369641915248    0.00288606659795
              0.219   0.000290697507284    0.00228206098682   -0.00416772144123   0.000476069037728    0.00199827385088
             0.2192   0.000220248082033    0.00336757108903    -0.0037716809068    0.00123646142707    0.00107010816153
             0.2194   0.000130128256603    0.00428400311765   -0.00338774422697    0.00187623088201   0.000166895127376
             0.2196   4.07306038936e-05    0.00504551741726   -0.00301332370172    0.00238571189258  -0.000638897775921
             0.2198  -2.96854029914e-05    0.00565035596063   -0.00261118564928    0.00277788514907   -0.00127805857901
               0.22  -7.01238910757e-05    0.00607285531585   -0.00212766125584    0.00307941727501   -0.00169660929687
             0.2202  -7.97472485137e-05    0.00626478827066   -0.00151658977323     0.0033184197491   -0.00186597449054
             0.2204  -6.77051874179e-05     0.0061657167105  -0.000760907184662    0.00351272895921   -0.00178839657564
             0.2206  -5.00030428992e-05    0.00571996541808   0.000115213934444    0.00366245698213   -0.00149607532326
             0.2208  -4.43853774948e-05    0.00489625490546    0.00104754124681    0.00374929473859   -0.00104438818932
              0.221  -6.47531971487e-05    0.00370523667405    0.00194577672141    0.00374292725936  -0.000501233008481
             0.2212  -0.000116703565192    0.00221032607362    0.00271579075796    0.00361261221813   6.45295042409e-05
             0.2214  -0.000195393708838   0.000528364418498    0.00328302960488    0.00334023276542   0.000592636786535
             0.2216  -0.000286238713053   -0.00118136572775    0.00360987613002    0.00293055090954    0.00103709234216
             0.2218  -0.000368177789767    -0.0027387232882    0.00370189786281    0.00241517306751     0.0013675534178
              0.222   -0.00041861046173    -0.0039712837572    0.00360160581626    0.00184865857153    0.00156750656713
             0.2222  -0.000418761858184   -0.00474430731451     0.0033723369126     0.0012976413858    0.00163118614204
             0.2224  -0.000358231837846    -0.0049856214858    0.00307787704626   0.000826006834213    0.00156122420709
             0.2226  -0.000237762961641   -0.00469952895811      0.002764539387   0.000480367220432    0.00136823852447
             0.2228   -6.9712701435e-05   -0.00396594078237    0.00245132260365   0.000279930546547    0.00107230834156
              0.223   0.000123792468876   -0.00292417431769     0.0021309190027   0.000213419162262   0.000705069307472
             0.2232   0.000314611652337   -0.00174453319297    0.00178068916529   0.000243460415661    0.00031047529451
             0.2234   0.000473530713007   -0.00059396163329    0.00137945366392   0.000316593083407   -5.7578232538e-05
             0.2236   0.000575494149053   0.000396199124395   0.000924101099948   0.000375473925898  -0.000341612237085
             0.2238   0.000604195097118    0.00115266253587   0.000440127717375   0.000369535680173  -0.000490290259615
              0.224    0.00055518655052    0.00166764689102  -1.77729671273e-05   0.000261314805728  -0.000469464482055
             0.2242   0.000436902172375     0.0019901355688  -0.000375733126072   2.75473689886e-05  -0.000271606623014
             0.2244   0.000269320064109    0.00220417827426  -0.000558613230948  -0.000343783811195   7.92967308411e-05
             0.2246   8.04330078476e-05    0.00240093844611  -0.000510552145956  -0.000857753152575   0.000529334023772
             0.2248  -9.88654208979e-05    0.00265262804572  -0.000212095739005   -0.00151507046326    0.00100303503749
              0.225  -0.000240504882999    0.00299541519227   0.000311119638272   -0.00231076729077    0.00141696260518
             0.2252  -0.000324414258251    0.00342520907905   0.000990611166251    -0.0032287153993     0.0016955237845
             0.2254  -0.000342055896774    0.00390599528319    0.00172751585707   -0.00423389103035    0.00178537224273
             0.2256  -0.000297548917626    0.00438652428084    0.00241175750743   -0.00526596234847    0.00166515697618
             0.2258  -0.000206140537082    0.00481889908517    0.00294278923179   -0.00623821849157    0.00134861335324
              0.226  -9.04003070324e-05    0.00517262838396    0.00324679489999   -0.00704475783824    0.00088068584905
             0.2262   2.49365846537e-05    0.00543987831854    0.00328670917812   -0.00757641123136   0.000328004844148
             0.2264   0.000118216504065    0.00563112106555    0.00306376458396   -0.00774279372902   -0.00023383392594
             0.2266   0.000174935989622     0.0057638927669    0.00261168081509   -0.00749516451561  -0.000733363593411
             0.2268   0.000189704196652    0.00584972105005     0.0019863272832   -0.00684342768976   -0.00111425556089
              0.227   0.000165781293931     0.0058846866273    0.00125426730092   -0.00586127011594   -0.00134266322948
             0.2272   0.000112576858404     0.0058474594672   0.000483008086306   -0.00467613814992   -0.00141036908484
             0.2274   4.20660534471e-05    0.00570562560296  -0.000265590959434   -0.00344485379067   -0.00133409998223
             0.2276  -3.46629484037e-05    0.00542781589239  -0.000938844190611   -0.00231999053041   -0.00115190713281
             0.2278  -0.000109666883994    0.00499678281607   -0.00149489315829   -0.00141532236424  -0.000917628910477
              0.228  -0.000178650203441    0.00441803166786   -0.00190394917011  -0.000779634626094  -0.000694269972618
             0.2282  -0.000239828524323    0.00372012798948   -0.00215000503348  -0.000386479723083  -0.000546829727274
             0.2284  -0.000291874302577    0.00294585486619   -0.00223281357205  -0.000143424738284  -0.000534889967953
             0.2286  -0.000331982890687    0.00213689102868   -0.00216891153319   8.09384479291e-05  -0.000705247344971
             0.2288  -0.000355011806765     0.0013173496526   -0.00199005383448   0.000418950842801   -0.00108506134724
              0.229  -0.000354194095803   0.000482362476967   -0.00173790365843   0.000964786631091   -0.00167628399474
             0.2292  -0.000323278435241  -0.000403440656837   -0.00145510400932    0.00174477122892   -0.00245237787416
             0.2294   -0.00025934605849   -0.00139580819063   -0.00117447801062    0.00270516561116   -0.00335834663873
             0.2296  -0.000165221967425    -0.0025511932389  -0.000909411600657    0.00372079521875   -0.00431479264888
             0.2298  -5.04605682365e-05   -0.00390293561445  -0.000648856083358    0.00462232853338   -0.00522608554126
               0.23   6.96736789984e-05   -0.00544039921861  -0.000359534007313     0.0052351195481   -0.00599189717648
             0.2302    0.00017714340547   -0.00709768641241   4.03499821554e-06    0.00541966994825   -0.00652054279733
             0.2304   0.000255243570394    -0.0087560333095   0.000483591628757    0.00510366256353   -0.00674199760561
             0.2306   0.000292694629252    -0.0102601918317    0.00109942531854    0.00429807526153   -0.00661831277851
             0.2308   0.000286493439791    -0.0114451682903       0.00183619302    0.00309426609449   -0.00614950593285
              0.231   0.000242642444007    -0.0121667893942    0.00263711545888    0.00164382867964   -0.00537378704355
             0.2312   0.000174516249826    -0.0123285545583    0.00340934271142   0.000127096861219   -0.00436202783717
             0.2314   9.93431863936e-05    -0.0118983730746    0.00404016739478   -0.00128159071092   -0.00320745479736
             0.2316   3.38434369326e-05    -0.0109116810789    0.00442052136453    -0.0024437935843   -0.00201240912104
             0.2318  -9.70798785977e-06   -0.00946116835234    0.00446983679672   -0.00327602952836  -0.000874495710511
              0.232  -2.59058336681e-05   -0.00767678224337    0.00415565446705   -0.00375528944713   0.000125544364172
             0.2322  -1.65593408932e-05   -0.00570182667108    0.00350258887977   -0.00391183333963   0.000932337229729
             0.2324   1.09334759878e-05   -0.00367130161213    0.00258808544592   -0.00381289271901    0.00151962646353
             0.2326   4.64728701962e-05   -0.00169719021114    0.00152600662576   -0.00354236677858     0.0018890848527
             0.2328   8.03736450845e-05    0.00013721076439   0.000442397480244   -0.00318157840839    0.00206492879614
              0.233   0.000105726026444    0.00177470654121   -0.00055017047859   -0.00279493126191    0.00208580937204
             0.2332   0.000119390955821    0.00317641657208   -0.00137308425369   -0.00242242604271    0.00199585878148
             0.2334   0.000121564158427     0.0043128559519   -0.00199209529256   -0.00207905751911     0.0018367773716
             0.2336   0.000114352375055    0.00515757502552   -0.00241576202065   -0.00175960545515    0.00164246238542
             0.2338   0.000100102427789    0.00568554889278   -0.00268347522379   -0.00144650744183    0.00143699131219
              0.234   8.02216716895e-05    0.00587651090027   -0.00284742031285   -0.00111837495161    0.00123593171381
             0.2342   5.49502756632e-05    0.00572163041159   -0.00295420466855  -0.000757125312072     0.0010501437663
             0.2344   2.41096197906e-05    0.00523089568493   -0.00303147165725  -0.000352415739962   0.000890656116527
             0.2346   -1.1576070563e-05    0.00443850333762   -0.00308284820656    9.7136748531e-05   0.000772967955284
             0.2348  -4.92482863276e-05    0.00340434049002   -0.00309172111747   0.000585730034877    0.00071931646579
              0.235  -8.34356351412e-05    0.00221087829689   -0.00303154576016    0.00110432474079   0.000758006287788
             0.2352  -0.000106728203892   0.000956006641654   -0.00287853555207    0.00164550733991    0.00091969214794
             0.2354  -0.000111573422042  -0.000256830883049   -0.00262219640969    0.00220777412121    0.00123134210651
             0.2356  -9.27138141476e-05   -0.00132953937435   -0.00227029026665    0.00279776316322     0.0017092771786
             0.2358  -4.94820112163e-05   -0.00217979855728   -0.00184697756278    0.00342930767445    0.00235301088469
              0.236    1.2880138824e-05   -0.00274988427661   -0.00138532313179     0.0041188819964    0.00314150927561
             0.2362   8.34740506767e-05   -0.00301314109732  -0.000917227356322    0.00487799299037    0.00403297674081
             0.2364   0.000147705930093   -0.00297758166326  -0.000464565334126    0.00570413886923    0.00496847253833
             0.2366   0.000190557141777   -0.00268612295673   -3.4696600493e-05    0.00657281124229    0.00587878269544
             0.2368   0.000200319913395   -0.00221293633143   0.000378179098873    0.00743332129457    0.00669324017167
              0.237   0.000171755858107   -0.00165548762842   0.000786476193091    0.00821074458921     0.0073487897366
             0.2372   0.000107754622749   -0.00112226165024    0.00119997400228    0.00881496580083    0.00779762307708
             0.2374   1.89796965303e-05  -0.000716969530471    0.00161726555777    0.00915590388564    0.00801213141194
             0.2376  -7.84375293644e-05  -0.000521109441164    0.00202103105252    0.00916200017878    0.00798659376319
             0.2378  -0.000166537022608  -0.000577786671223    0.00237893441285    0.00879757777667    0.00773573271624
              0.238  -0.000229518733426  -0.000880291796972    0.00265004594504    0.00807429188042    0.00729082583044
             0.2382  -0.000257032835675   -0.00136872005468    0.00279488209226     0.0070528871873    0.00669433218752
             0.2384  -0.000245971385881   -0.00193672222451    0.00278601621161    0.00583375327627    0.00599396473243
             0.2386  -0.000200430182957   -0.00244844048731    0.00261609170801    0.00453778338688    0.00523690480897
             0.2388  -0.000130045035493   -0.00276324469327    0.00230095180497    0.00328194512425    0.00446457431365
              0.239    -4.734162027e-05   -0.00276369342933    0.00187715204927    0.00215584526375    0.00370820374771
             0.2392   3.50535946069e-05   -0.00238086365849    0.00139480465214     0.0012057279949     0.0029854353653
             0.2394   0.000106562031562   -0.00161128598801   0.000907966960768   0.000430582373503    0.00229834338272
             0.2396   0.000159688832529  -0.000521286569762   0.000465251952988  -0.000208260415263     0.0016334073867
             0.2398   0.000189908234332   0.000762754809803   0.000102924317044  -0.000766583726103   0.000963976436373
               0.24   0.000194774741724    0.00207653658118  -0.000158320693297   -0.00129173301311    0.00025549075755
             0.2402    0.00017288835517    0.00324782199678  -0.000312977135113   -0.00179978853269  -0.000526825091645
             0.2404   0.000123345442743    0.00412797478753    -0.0003678425599   -0.00226276867152   -0.00140879951257
             0.2406   4.60598362367e-05    0.00461846801039  -0.000338140577634    -0.0026105340776   -0.00239834268122
             0.2408  -5.70710246674e-05    0.00468704362648  -0.000243923826877   -0.00274790943189   -0.00347868301668
              0.241  -0.000180603185381    0.00437061181481  -0.000107337454915   -0.00258303831973   -0.00460569160429
             0.2412  -0.000314311563909    0.00376491965548   4.94352585679e-05    -0.0020594482895   -0.00571049638766
             0.2414  -0.000443026419622      0.003003779626   0.000206164543252   -0.00118278901019   -0.00670748393616
             0.2416  -0.000548018118352    0.00223262272118   0.000347030506186  -3.42064491991e-05   -0.00750652233989
             0.2418  -0.000609932988215    0.00158195837546    0.00046349517875    0.00123440294663   -0.00802715578214
              0.242  -0.000612748992783     0.0011459084839   0.000556774624457    0.00242334297528   -0.00821193514686
             0.2422  -0.000547801327069   0.000969537891164   0.000638554735289    0.00332158359129   -0.00803614909077
             0.2424  -0.000416769001817    0.00104662921605   0.000728635531432    0.00374847879394   -0.00751200484706
             0.2426  -0.000232680618858    0.00132733159728   0.000848943951281    0.00359104878846   -0.00668657837789
             0.2428  -1.84578559999e-05    0.00173320757753    0.00101465195003    0.00282819626606   -0.00563426773921
              0.243   0.000196855022145    0.00217594994044    0.00122453754619    0.00153641663467   -0.00444565876769
             0.2432   0.000383405747394    0.00257561934274    0.00145367652074  -0.000124015785388   -0.00321533928369
             0.2434   0.000516188479187    0.00287467722126    0.00165158570383   -0.00193892158184   -0.00203113369655
             0.2436   0.000579714182266    0.00304522753102    0.00174786640379   -0.00367925694558  -0.000966536852437
             0.2438    0.00057060686581    0.00308849646645     0.0016654081438   -0.00514081848686  -7.70480040834e-05
              0.244   0.000497561195157    0.00302735659077    0.00133884862325   -0.00617657202327   0.000600012885123
             0.2442   0.000378769193675    0.00289428819983   0.000733982071542   -0.00671582021002    0.00104344939222
             0.2444   0.000237555207517    0.00271822655577  -0.000137137280275   -0.00676777721495    0.00124544768482
             0.2446   9.73738648892e-05    0.00251400667905   -0.00121011712738     -0.006410672269    0.00120946069739
             0.2448  -2.25858599958e-05    0.00227747160238   -0.00237390436578   -0.00577039751596      0.000949370184
              0.245  -0.000110200876433    0.00198783775133   -0.00348798504361     -0.004994337432   0.000489776562054
             0.2452  -0.000161139240251    0.00161690829388   -0.00440776203791   -0.00422613483986  -0.000133383733445
             0.2454  -0.000177640708882    0.00114266427389   -0.00501241586181   -0.00358593239132  -0.000872967725038
             0.2456  -0.000166009704091   0.000563200454853   -0.00522868336626   -0.00315856727559   -0.00167239907259
             0.2458  -0.000133770568159  -9.35891208151e-05   -0.00504488794361     -0.002989936218   -0.00246944338818
              0.246  -8.74174266615e-05  -0.000768437308649   -0.00451199107345   -0.00308989788481     -0.003201658532
             0.2462  -3.13840478944e-05   -0.00137911604862   -0.00373172247202    -0.0034390516584   -0.00381261213848
             0.2464    3.1626429979e-05   -0.00183789605229   -0.00283505424799   -0.00399664678911   -0.00425767947541
             0.2466   9.93114291748e-05   -0.00207422419795   -0.00195652054878    -0.0047075704976   -0.00450833040278
             0.2468   0.000168146338317   -0.00205669693611   -0.00121055763695   -0.00550747752977   -0.00455421793548
              0.247   0.000232263225742    -0.0018078577184  -0.000675028524639   -0.00632623525743   -0.00440292302749
             0.2472   0.000283426710664   -0.00140668270251  -0.000384770121116   -0.00709061757016   -0.00407769212024
